99942K04M04N  C2004 12 23.44474 00 17 43.01 -32 21 55.3          17.4 Rrm2710E12
99942K04M04N  C2004 12 23.44509 00 17 43.27 -32 21 54.2          16.7 Rrm2710E12
99942K04M04N  C2004 12 23.44544 00 17 43.50 -32 21 52.6          16.9 Rrm2710E12
99942K04M04N  C2004 12 23.48399 00 18 10.63 -32 19 20.8          17.5 Rrm2710E12
99942K04M04N  C2004 12 23.48434 00 18 10.94 -32 19 20.2          16.8 Rrm2710E12
99942K04M04N  C2004 12 23.48470 00 18 11.15 -32 19 17.9          17.1 Rrm2710E12
99942K04M04N  C2004 12 23.48505 00 18 11.37 -32 19 16.8          17.3 Rrm2710E12
99942K04M04N  C2004 12 23.48934 00 18 14.43 -32 18 59.6          17.3 Rrm2710E12
99942K04M04N  C2004 12 23.48969 00 18 14.66 -32 18 58.0          17.0 Rrm2710E12
99942K04M04N  C2004 12 23.49003 00 18 14.95 -32 18 57.6          17.1 Rrm2710E12
99942K04M04N  C2004 12 23.49038 00 18 15.16 -32 18 56.1          17.4 Rrm2710E12
99942K04M04N  C2004 12 23.53207 00 18 44.87 -32 16 09.7          17.2 Rrm2710E12
99942K04M04N  C2004 12 23.53242 00 18 45.08 -32 16 07.8          17.9 Rrm2710E12
99942K04M04N  C2004 12 23.53277 00 18 45.34 -32 16 07.1          17.7 Rrm2710E12
99942K04M04N  C2004 12 23.53314 00 18 45.67 -32 16 05.6          17.9 Rrm2710E12
99942K04M04N  C2004 12 24.07659 00 25 23.84 -31 43 12.7          17.7 Rmm2710683
99942K04M04N  C2004 12 24.07977 00 25 26.08 -31 43 00.1          17.5 Rmm2710683
99942K04M04N  C2004 12 24.11017 00 25 46.71 -31 41 02.6          16.8 Rom2710699
99942K04M04N  C2004 12 24.11751 00 25 51.71 -31 40 33.3                om2710699
99942K04M04N  C2004 12 24.12486 00 25 56.71 -31 40 04.2                om2710699
99942K04M04N  C2004 12 24.13220 00 26 01.70 -31 39 35.4                om2710699
99942K04M04N  C2004 12 24.14981 00 26 13.82 -31 38 26.2          17.2 Rom2710699
99942K04M04N  C2004 12 24.15260 00 26 15.53 -31 38 12.6                om2710699
99942K04M04N  C2004 12 24.15539 00 26 17.51 -31 38 02.8                om2710699
99942K04M04N  C2004 12 24.15819 00 26 19.41 -31 37 50.6                om2710699
99942K04M04N  C2004 12 24.75058 00 33 20.811-30 58 58.19         16.6 Rom3345620
99942K04M04N  C2004 12 24.75872 00 33 26.197-30 58 25.32         16.9 Rom3345620
99942K04M04N  C2004 12 24.76625 00 33 31.205-30 57 55.28         16.9 Rom3345620
99942K04M04N 3C2004 12 25.06596 00 36 58.97 -30 37 42.5          17.6 Rom3345H06
99942K04M04N 3C2004 12 25.07141 00 37 02.54 -30 37 20.2          17.8 Rom3345H06
99942K04M04N  C2004 12 25.07510 00 37 05.59 -30 37 05.1          19.2 Rmm3345683
99942K04M04N  C2004 12 25.07746 00 37 07.12 -30 36 55.6          18.9 Rmm3345683
