99942        KC2020 12 27.54341 11 37 15.69 -12 55 18.4          17.9 RV~4WNeH06
99942        KC2020 12 27.54671 11 37 15.80 -12 55 21.1          18.4 RV~4WNeH06
99942        KC2020 12 27.55001 11 37 15.89 -12 55 23.4          18.1 RV~4WNeH06
99942        KC2020 12 28.73357 11 38 07.78 -13 12 51.8          18.4 Vq~4WNeQ21
99942        KC2020 12 28.74407 11 38 08.10 -13 12 59.6          18.2 Vq~4WNeQ21
99942        KC2020 12 28.75457 11 38 08.38 -13 13 10.7          19.0 Vq~4WNeQ21
99942        KC2020 12 28.76507 11 38 08.72 -13 13 19.5          18.4 Vq~4WNeQ21
99942        KC2020 12 28.77557 11 38 08.92 -13 13 30.1          18.9 Vq~4WNeQ21
99942        KC2020 12 28.78606 11 38 09.40 -13 13 37.5          18.4 Vq~4WNeQ21
99942        KC2020 12 31.14053 11 39 41.87 -13 48 05.3                V~4WNe204
99942        KC2020 12 31.14980 11 39 42.11 -13 48 13.4                V~4WNe204
99942        KC2020 12 31.15909 11 39 42.35 -13 48 21.6          18.0 GV~4WNe204
99942        KC2021 01 02.47060 11 41 02.99 -14 21 34.5          18.2 GV~4WNe291
99942        KC2021 01 02.47665 11 41 03.10 -14 21 39.9          18.2 GV~4WNe291
99942        KC2021 01 02.48274 11 41 03.23 -14 21 45.2          18.1 GV~4WNe291
99942        KC2021 01 02.55142 11 41 04.28 -14 22 44.2          17.7 RV~4WNeH06
99942        KC2021 01 02.55367 11 41 04.34 -14 22 46.3          17.2 RV~4WNeH06
99942        KC2021 01 02.55591 11 41 04.39 -14 22 48.4          17.8 RV~4WNeH06
99942         C2021 01 06.56243311 42 55.11 -15 19 00.6          17.55oV~4WNeT08
99942         C2021 01 06.56520611 42 55.14 -15 19 03.1          17.60oV~4WNeT08
99942         C2021 01 06.56982611 42 55.17 -15 19 07.2          17.59oV~4WNeT08
99942         C2021 01 06.59017611 42 55.29 -15 19 24.2          17.68oV~4WNeT08
99942         C2021 01 07.64538711 43 15.84 -15 33 53.0          17.54oV~4WNeT05
99942         C2021 01 07.65925311 43 15.89 -15 34 04.2          17.59oV~4WNeT05
99942         C2021 01 07.66480011 43 15.90 -15 34 08.5          17.48oV~4WNeT05
99942         C2021 01 07.66852511 43 15.93 -15 34 11.6          17.50oV~4WNeT05
99942         C2021 01 09.39695911 43 45.73 -15 57 33.4          18.66gU~4WNeI41
99942         C2021 01 09.46060011 43 45.76 -15 58 25.9          17.88rU~4WNeI41
99942        KC2021 01 10.50940 11 43 56.55 -16 12 16.2          17.7 Ro~4WNe291
99942        KC2021 01 10.52035 11 43 56.51 -16 12 24.6          17.7 Ro~4WNe291
99942        KC2021 01 10.53131 11 43 56.44 -16 12 33.1          17.8 Ro~4WNe291
99942         C2021 01 10.63737011 43 57.61 -16 13 50.1          18.44cV~4WNeT08
